序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
89,DXHS00-0020,2,,2,1.82,,
90,DXHS00-0030,2,,1,1.07,,
91,AGHXB2-0080,2,,1,2.07,,4
92,AGHXB3-0090,2,,1,2.65,,4
93,AGHXB4-0100,2,,1,1.77,,4
94,AGHXB5-0110,2,,1,1.77,,4
95,AGHS00-0120,2,,2,3.22,,
96,AGWC00-0130,2,,1,2.07,,4
97,EGZY00-0140,2,,1,1.74,,
98,EGYY00-0150,2,,1,1.61,,
99,ENWCB1-0390,2,,2,2.22,,4
100,ENHSB1-0380,2,,1,1.43,,
101,ENHSB1-0340,2,,1,2.16,,
102,ENWCB1-0370,2,,1,2.37,,4
103,ENQSB1-0360,2,,1,2.42,,6
104,ENHDB1-0300,2,,1,1.47,,
105,ENHDB1-0280,2,,1,1.74,,
106,ENHDB1-0270,2,,1,1.84,,
107,ENHDB1-0250,2,,1,2.0,,
108,ENHDB1-0240,2,,1,1.3,,
109,ENHDB1-0230,2,,1,1.46,,
110,ENHDB1-0220,2,,1,2.42,,
111,ENWCB1-0350,2,,5,1.34,,4
112,ENHDB1-0210,2,,1,1.89,,
113,ENHDB1-0200,2,,1,1.65,,
114,ENHDB1-0190,2,,1,2.18,,
115,ENHDB1-0180,2,,1,1.97,,
116,ENHSB1-0440,2,,1,3.06,,
117,ENHSB1-0420,2,,1,2.4,,
118,ARWB00-0010,2,,2,2.36,,
119,ARWB00-0020,2,,2,2.56,,
120,ARWB00-0040,2,,2,3.32,,
121,ARWB00-0070,2,,2,2.9,,
122,ARWB00-0080,2,,2,2.24,,
123,ARWB00-0100,2,,2,1.4,,
124,ARWB00-0110,2,,2,1.02,,
125,ARWB00-0120,2,,2,1.25,,
126,ARWB00-0130,2,,2,0.94,,
127,A-3,1,A-2,0,0.0,,
128,AJYYA2-0320,2,,2,1.14,,
129,AJYYA3-0330,2,AJYYA2-0320,2,4.77,,
130,AJZYA4-0340,2,,2,1.31,,
131,AJZYA5-0350,2,AJZYA4-0340,2,0.79,,
132,AJZYA6-0360,2,AJZYA5-0350,2,3.67,,
133,AJYY00-0380,2,,2,0.99,,
134,AJZY00-0390,2,,2,0.84,,
135,AJYYB1-0400,2,AJYYA3-0330,2,0.86,,
136,AJYYB2-0410,2,AJZYA4-0340,2,1.91,,
137,AJZYB3-0420,2,AJZYA6-0360,2,0.87,,
138,AJZYB4-0430,2,,2,1.43,,
139,AJYY00-0440,2,AJYYB2-0410,2,0.7,,
140,AJCP00-0460,2,,2,1.47,,
141,AJCP00-0470,2,,2,0.83,,
142,AJYYC1-0490,2,,2,0.75,,
143,AJYYC2-0500,2,AJYYC1-0490,2,0.91,,
144,AJCPD1-0520,2,,2,1.68,,
145,AJCPD2-0530,2,AJCP00-0460,2,4.22,,
146,AJCPD3-0540,2,AJCPD1-0520,2,2.33,,
147,AJCPD4-0550,2,AJCPD1-0520,2,3.97,,
148,AJWC00-0650,2,,2,1.97,,4
149,AJWC00-0660,2,,2,2.22,,4
150,AJCP00-0770,2,,2,1.19,,
151,A-4,1,A-2,0,0.0,,
152,DFQJB1-0340,2,,2,1.22,,
153,DFQJB1-0350,2,,2,1.08,,
154,DFQJB1-0360,2,,2,1.04,,
155,DFQJB2-0370,2,,2,0.88,,
156,DFQJB2-0380,2,,2,0.46,,
157,DFQJB2-0390,2,,2,0.7,,
158,DFQJB2-0400,2,,2,0.67,,
159,DFQJC1-0410,2,,2,1.51,,
160,DFQJC2-0420,2,,2,1.04,,
161,DFZY00-0430,2,,2,1.43,,
162,DFZY00-0440,2,,2,0.86,,
163,DFYY00-0460,2,,2,1.36,,
164,DFZG00-0470,2,,2,1.74,,
165,DFQS00-0480,2,,2,0.93,,6
166,BMZG00-0020,2,,2,0.59,,
167,BMYY00-0030,2,,2,3.38,,
168,BMZY00-0130,2,,2,16.29,,
169,DFZY00-3090,2,,2,0.81,,
170,DFYY00-3110,2,,2,0.61,,
171,DFYY00-3120,2,,2,0.69,,
172,BMYY00-0311,2,"DFYY00-3110,DFYY00-3120",2,0.94,,
173,BMZY00-0400,2,,2,2.1,,
174,BMZY00-0410,2,,2,1.9,,
175,BMYY00-0420,2,,2,2.41,,
176,DMZY00-0760,2,,2,1.12,,
177,DMYY00-0770,2,,2,1.25,,
178,FMQJ00-2540,2,,2,3.36,,
179,AYQJ00-0130,2,,2,34.85,,
180,A-5,1,"A-3,A-4",0,0.0,,
181,DFQJA3-0850,2,,2,0.99,,
182,DFQJA3-0870,2,,2,0.84,,
183,DFQJA3-0880,2,,2,0.91,,
184,DFZYA4-1210,2,"DFQJA3-0850,DFQJA3-0970",2,2.93,,
185,DFYYA4-1230,2,"DFQJA3-0870,DFQJA3-0990",2,5.29,,
186,DFYYA4-1240,2,"DFQJA3-0880,DFQJA3-1000",2,4.97,,
187,DFQJA3-0970,2,,2,0.85,,
188,DFQJA3-0980,2,,2,0.96,,
189,DFQJA3-0990,2,,2,1.06,,
190,DFQJA3-1000,2,,2,0.57,,
191,A-6,1,"A-3,A-4",0,0.0,,
192,AAQX00-0120,2,,1,1.23,,4
193,AAQS00-0130,2,,1,8.23,,6
194,AAQX00-0140,2,,2,11.85,,4
195,AFHS00-0010,2,,1,2.07,,
196,AFHS00-0020,2,,1,2.52,,
197,FFHS00-3530,2,,2,1.15,,
198,AKHD00-0080,2,,1,4.28,,
199,AKHD00-0090,2,,1,5.12,,
200,AKHS00-0100,2,,2,1.95,,
201,AKHS00-0110,2,,2,2.42,,
202,AKWC00-0120,2,,2,3.02,,4
203,AWHS00-0060,2,,1,2.05,,
204,ADHD00-0060,2,,1,3.95,,
205,AYQQ00-0100,2,,1,7.38,,2
206,AYZQ00-0110,2,,1,7.08,,
207,AYZQ00-0120,2,,1,8.45,,
208,ACWB00-0170,2,ACWB00-0175,2,3.3,,
209,ACWB00-0175,2,,1,1.06,,
210,ACWC00-0180,2,ACWB00-0170,1,1.8,,4
211,ACWC00-0190,2,,1,1.42,,4
212,ACWC00-0200,2,,1,2.33,,4
213,ABWC00-0120,2,,1,2.85,,4
214,ABWC00-0130,2,,1,3.59,,4
215,ABWC00-0140,2,,1,2.83,,4
216,ABWC00-0150,2,,1,2.52,,4
217,ABWC00-0160,2,,1,3.48,,4
218,ABWC00-0170,2,,1,3.56,,4
219,ABWC00-0180,2,,1,3.5,,4
220,ABWCB1-0100,2,,2,0.94,,4
221,ABWCB1-0110,2,,2,0.85,,4
222,ABWCB2-0200,2,ABWCB1-0110,2,3.9,,4
223,ABWCB3-0210,2,ABWCB1-0100,2,0.86,,4
224,ABWCB3-0220,2,ABWCB2-0200,2,0.94,,4
225,ABHS00-1610,2,,2,3.8,,
226,AEHS00-0140,2,,1,3.62,,
227,AEHS00-0150,2,,1,3.0,,
228,ENQSA2-0150,2,,2,1.48,,6
229,ENQSA2-0130,2,,2,1.67,,6
230,ENQSA2-0120,2,,2,1.81,,6
231,ENQSA2-0110,2,,2,1.16,,6
232,ENHSA2-0160,2,,2,2.2,,
233,ARHS00-0150,2,,1,5.56,,
234,ARHS00-0160,2,,1,3.79,,
