序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
89,AEZY00-0430,2,,1,1.16,,
90,DXHS00-0010,2,,1,2.1,,
91,DXHS00-0020,2,,2,1.73,,
92,DXHS00-0030,2,,1,0.93,,
93,AGHXB1-0070,2,,1,1.51,,4
94,AGHXB2-0080,2,,1,2.24,,4
95,AGHXB3-0090,2,,1,1.78,,4
96,AGHXB4-0100,2,,1,1.58,,4
97,AGHXB5-0110,2,,1,1.49,,4
98,AGWC00-0130,2,,1,2.56,,4
99,EGYY00-0150,2,,1,1.67,,
100,ENWCB1-0390,2,,2,2.55,,4
101,ENHSB1-0380,2,,1,1.89,,
102,ENHSB1-0430,2,,1,2.29,,
103,ENHSB1-0340,2,,1,1.62,,
104,ENWCB1-0370,2,,1,1.84,,4
105,ENHDB1-0290,2,,1,1.33,,
106,ENHDB1-0280,2,,1,1.5,,
107,ENHDB1-0270,2,,1,1.84,,
108,ENHDB1-0260,2,,1,2.08,,
109,ENHDB1-0240,2,,1,1.96,,
110,ENHDB1-0230,2,,1,2.14,,
111,ENHDB1-0220,2,,1,2.34,,
112,ENWCB1-0350,2,,5,1.7,,4
113,ENHDB1-0200,2,,1,1.96,,
114,ENHDB1-0190,2,,1,1.75,,
115,ENHDB1-0180,2,,1,2.0,,
116,ENHSB1-0420,2,,1,2.18,,
117,ENHSB1-0410,2,,1,2.25,,
118,ENHSB1-0400,2,,1,2.03,,
119,ARWB00-0010,2,,2,2.32,,
120,ARWB00-0020,2,,2,2.28,,
121,ARWB00-0030,2,,2,3.0,,
122,ARWB00-0040,2,,2,1.51,,
123,ARWB00-0050,2,,2,2.3,,
124,ARWB00-0060,2,,2,3.52,,
125,ARWB00-0070,2,,2,2.8,,
126,ARWB00-0090,2,,2,1.17,,
127,ARWB00-0100,2,,2,1.15,,
128,ARWB00-0110,2,,2,1.27,,
129,ARWB00-0120,2,,2,1.07,,
130,ARWB00-0130,2,,2,1.02,,
131,ARWB00-0140,2,,2,1.01,,
132,A-3,1,A-2,0,0.0,,
133,AJYYA2-0320,2,,2,0.98,,
134,AJYYA3-0330,2,AJYYA2-0320,2,3.85,,
135,AJZYA4-0340,2,,2,1.42,,
136,AJZYA5-0350,2,AJZYA4-0340,2,0.73,,
137,AJZYA6-0360,2,AJZYA5-0350,2,5.26,,
138,AJYY00-0380,2,,2,1.06,,
139,AJZY00-0390,2,,2,1.07,,
140,AJYYB2-0410,2,AJZYA4-0340,2,1.58,,
141,AJZYB3-0420,2,AJZYA6-0360,2,1.12,,
142,AJZYB4-0430,2,,2,1.68,,
143,AJYY00-0440,2,AJYYB2-0410,2,0.91,,
144,AJZY00-0450,2,AJZYB3-0420,2,0.65,,
145,AJCP00-0460,2,,2,1.24,,
146,AJCP00-0470,2,,2,1.25,,
147,AJCP00-0480,2,,2,1.42,,
148,AJYYC1-0490,2,,2,0.59,,
149,AJYYC2-0500,2,AJYYC1-0490,2,0.71,,
150,AJCPD1-0520,2,AJCP00-0480,2,1.75,,
151,AJWC00-0660,2,,2,2.15,,4
152,AJWC00-0670,2,,2,0.53,,4
153,AJCP00-0770,2,,2,0.85,,
154,A-4,1,A-2,0,0.0,,
155,DFQJB1-0340,2,,2,1.09,,
156,DFQJB1-0350,2,,2,0.94,,
157,DFQJB1-0360,2,,2,1.06,,
158,DFQJB2-0370,2,,2,0.88,,
159,DFQJB2-0380,2,,2,0.85,,
160,DFQJB2-0390,2,,2,0.68,,
161,DFQJB2-0400,2,,2,0.53,,
162,DFQJC1-0410,2,,2,2.16,,
163,DFZY00-0430,2,,2,1.32,,
164,DFZY00-0440,2,,2,1.37,,
165,DFYY00-0460,2,,2,1.05,,
166,DFZG00-0470,2,,2,1.27,,
167,BMZG00-0020,2,,2,0.55,,
168,BMYY00-0030,2,,2,3.1,,
169,BMYY00-0121,2,,2,12.58,,
170,DFZY00-3090,2,,2,0.65,,
171,DFZY00-3100,2,,2,0.71,,
172,BMZY00-0300,2,"DFZY00-3090,DFZY00-3100",2,1.19,,
173,DFYY00-3120,2,,2,0.65,,
174,BMZY00-0400,2,,2,2.51,,
175,BMZY00-0410,2,,2,2.55,,
176,BMYY00-0420,2,,2,2.82,,
177,BMYY00-0430,2,,2,2.41,,
178,DMZY00-0760,2,,2,1.36,,
179,DMYY00-0770,2,,2,1.48,,
180,FMQJ00-2540,2,,2,3.1,,
181,AYQJ00-0130,2,,2,42.37,,
182,AYQJ00-0140,2,,2,19.68,,
183,A-5,1,"A-3,A-4",0,0.0,,
184,DFQJA3-0850,2,,2,0.86,,
185,DFQJA3-0870,2,,2,0.92,,
186,DFQJA3-0880,2,,2,0.95,,
187,DFZYA4-1210,2,DFQJA3-0850,2,4.8,,
188,DFZYA4-1220,2,DFQJA3-0980,2,4.45,,
189,DFYYA4-1230,2,"DFQJA3-0870,DFQJA3-0990",2,5.19,,
190,DFYYA4-1240,2,"DFQJA3-0880,DFQJA3-1000",2,4.33,,
191,DFQJA3-0980,2,,2,0.82,,
192,DFQJA3-0990,2,,2,0.94,,
193,DFQJA3-1000,2,,2,0.94,,
194,A-6,1,"A-3,A-4",0,0.0,,
195,AAQX00-0120,2,,1,1.64,,4
196,AAQS00-0130,2,,1,9.25,,6
197,AAQX00-0140,2,,2,9.57,,4
198,AFHS00-0010,2,,1,2.1,,
199,FFHS00-3530,2,,2,1.02,,
200,AKHD00-0080,2,,1,6.98,,
201,AKHD00-0090,2,,1,8.33,,
202,AKHS00-0110,2,,2,2.71,,
203,AWHS00-0060,2,,1,1.78,,
204,ADHD00-0060,2,,1,5.13,,
205,ADHD00-0700,2,ABHS00-1610,1,3.36,,
206,ADHD00-0080,2,,1,3.33,,
207,AYQQ00-0100,2,,1,5.35,,2
208,AYZQ00-0110,2,,1,9.24,,
209,AYZQ00-0120,2,,1,5.31,,
210,ACWB00-0170,2,ACWB00-0175,2,2.22,,
211,ACWB00-0175,2,,1,0.86,,
212,ACWC00-0180,2,ACWB00-0170,1,2.38,,4
213,ACWC00-0190,2,,1,2.24,,4
214,ACWC00-0200,2,,1,2.1,,4
215,ABWC00-0120,2,,1,4.24,,4
216,ABWC00-0140,2,,1,2.56,,4
217,ABWC00-0170,2,,1,3.73,,4
218,ABWC00-0180,2,,1,3.42,,4
219,ABWCB2-0190,2,,2,4.34,,4
220,ABWCB2-0200,2,,2,4.31,,4
221,ABWCB3-0210,2,ABWCB2-0190,2,1.04,,4
222,ABWCB3-0220,2,ABWCB2-0200,2,0.73,,4
223,ABHS00-1610,2,,2,5.75,,
224,AEHS00-0140,2,,1,3.34,,
225,AEHS00-0150,2,,1,3.11,,
226,DXHS00-0060,2,,2,1.02,,
227,ENQSA2-0150,2,,2,2.31,,6
228,ENQSA2-0140,2,,2,2.12,,6
229,ENQSA2-0120,2,,2,1.05,,6
230,ENQSA2-0110,2,,2,1.48,,6
231,ENQSA2-0100,2,,2,1.47,,6
232,ENHSA2-0160,2,,2,2.5,,
233,ARHS00-0150,2,,1,4.87,,
234,ARHS00-0160,2,,1,3.21,,
