序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
87,AQQS00-0160,2,,1,0.86,,6.0
88,AQQJ00-0170,2,AQHS00-0130,2,3.2,,2.0
89,AQHD00-0180,2,,1,1.0,,
90,AQWC00-0190,2,,1,1.0,,4.0
91,AJZY00-0220,2,,1,2.36,,
92,AJYY00-0230,2,,1,0.41,,
93,AJZY00-0240,2,,1,0.41,,
94,AJYY00-0250,2,,1,2.36,,
95,AJZY00-0260,2,,1,2.36,,
96,AJYY00-0270,2,,1,0.41,,
97,AJZY00-0280,2,,1,0.41,,
98,AJQX00-0290,2,,1,1.18,,4.0
99,AJHS00-0300,2,,1,0.53,,
100,AJYYA1-0310,2,,2,1.28,,
101,AJWC00-0560,2,,1,0.51,,4.0
102,AJWC00-0570,2,,1,1.66,,4.0
103,AJWC00-0580,2,,5,1.53,,4.0
104,AEQS00-0020,2,,1,1.6,,6.0
105,AEQS00-0030,2,,1,1.0,,6.0
106,AEHS00-0040,2,,1,6.1,,
107,AEQX00-0050,2,,1,1.0,,4.0
108,AEQS00-0060,2,,1,0.6,,6.0
109,AEQS00-0070,2,,1,0.6,,6.0
110,AEZY00-0430,2,,1,1.5,,
111,DXHS00-0010,2,,1,2.3,,
112,DXHS00-0020,2,,2,1.8,,
113,DXHS00-0030,2,,1,1.0,,
114,AGHXB1-0070,2,,1,2.0,,4.0
115,AGHXB2-0080,2,,1,2.0,,4.0
116,AGHXB3-0090,2,,1,2.0,,4.0
117,AGHXB4-0100,2,,1,2.0,,4.0
118,AGHXB5-0110,2,,1,2.0,,4.0
119,AGHS00-0120,2,,2,2.3,,
120,AGWC00-0130,2,,1,2.0,,4.0
121,EGZY00-0140,2,,1,1.8,,
122,EGYY00-0150,2,,1,1.8,,
123,ENWCB1-0390,2,,2,2.2,,4.0
124,ENHSB1-0380,2,,1,2.2,,
125,ENHSB1-0430,2,,1,2.2,,
126,ENHSB1-0310,2,,1,1.8,,
127,ENHSB1-0320,2,,1,1.8,,
128,ENHSB1-0330,2,,1,1.8,,
129,ENHSB1-0340,2,,1,1.8,,
130,ENWCB1-0370,2,,1,2.2,,4.0
131,ENQSB1-0360,2,,1,2.2,,6.0
132,ENHDB1-0300,2,,1,1.8,,
133,ENHDB1-0290,2,,1,1.8,,
134,ENHDB1-0280,2,,1,1.8,,
135,ENHDB1-0270,2,,1,1.8,,
136,ENHDB1-0260,2,,1,1.8,,
137,ENHDB1-0250,2,,1,1.8,,
138,ENHDB1-0240,2,,1,1.8,,
139,ENHDB1-0230,2,,1,1.8,,
140,ENHDB1-0220,2,,1,1.8,,
141,ENWCB1-0350,2,,5,1.8,,4.0
142,ENHDB1-0210,2,,1,1.8,,
143,ENHDB1-0200,2,,1,1.8,,
144,ENHDB1-0190,2,,1,1.8,,
145,ENHDB1-0180,2,,1,1.8,,
146,ENHSB1-0170,2,,1,1.8,,
147,ENHSB1-0440,2,,1,2.2,,
148,ENHSB1-0420,2,,1,2.2,,
149,ENHSB1-0410,2,,1,2.2,,
150,ENHSB1-0400,2,,1,2.2,,
151,ARWB00-0010,2,,2,2.4,,
152,ARWB00-0020,2,,2,2.4,,
153,ARWB00-0030,2,,2,2.4,,
154,ARWB00-0040,2,,2,2.4,,
155,ARWB00-0050,2,,2,2.4,,
156,ARWB00-0060,2,,2,2.4,,
157,ARWB00-0070,2,,2,2.4,,
158,ARWB00-0080,2,,2,2.4,,
159,ARWB00-0090,2,,2,1.2,,
160,ARWB00-0100,2,,2,1.2,,
161,ARWB00-0110,2,,2,1.2,,
162,ARWB00-0120,2,,2,1.2,,
163,ARWB00-0130,2,,2,1.2,,
164,ARWB00-0140,2,,2,1.2,,
165,A-3,1,A-2,0,0.0,,
166,AJYYA2-0320,2,,2,0.9,,
167,AJYYA3-0330,2,AJYYA2-0320,2,4.36,,
168,AJZYA4-0340,2,,2,1.28,,
169,AJZYA5-0350,2,AJZYA4-0340,2,0.9,,
170,AJZYA6-0360,2,AJZYA5-0350,2,4.36,,
171,AJYY00-0380,2,,2,0.99,,
172,AJZY00-0390,2,,2,0.99,,
173,AJYYB1-0400,2,AJYYA3-0330,2,1.05,,
174,AJYYB2-0410,2,AJZYA4-0340,2,1.75,,
175,AJZYB3-0420,2,AJZYA6-0360,2,1.05,,
176,AJZYB4-0430,2,,2,1.75,,
177,AJYY00-0440,2,AJYYB2-0410,2,0.85,,
178,AJZY00-0450,2,AJZYB3-0420,2,0.85,,
179,AJCP00-0460,2,,2,1.19,,
180,AJCP00-0470,2,,2,1.19,,
181,AJCP00-0480,2,,2,1.19,,
182,AJYYC1-0490,2,,2,0.64,,
183,AJYYC2-0500,2,AJYYC1-0490,2,0.96,,
184,AJZYC3-0510,2,AJYYC1-0490,2,0.96,,
185,AJCPD1-0520,2,AJCP00-0480,2,2.41,,
186,AJCPD2-0530,2,AJCP00-0460,2,3.12,,
187,AJCPD3-0540,2,AJCPD1-0520,2,3.12,,
188,AJCPD4-0550,2,AJCPD1-0520,2,8.34,,
189,AJWC00-0650,2,,2,1.83,,4.0
190,AJWC00-0660,2,,2,1.96,,4.0
191,AJWC00-0670,2,,2,0.43,,4.0
192,AJCP00-0770,2,,2,1.02,,
193,A-4,1,A-2,0,0.0,,
194,DFQJB1-0340,2,,2,1.1,,
195,DFQJB1-0350,2,,2,1.1,,
196,DFQJB1-0360,2,,2,1.1,,
197,DFQJB2-0370,2,,2,0.7,,
198,DFQJB2-0380,2,,2,0.7,,
199,DFQJB2-0390,2,,2,0.7,,
200,DFQJB2-0400,2,,2,0.7,,
201,DFQJC1-0410,2,,2,1.8,,
202,DFQJC2-0420,2,,2,1.3,,
203,DFZY00-0430,2,,2,1.3,,
204,DFZY00-0440,2,,2,1.3,,
205,DFYY00-0450,2,,2,1.3,,
206,DFYY00-0460,2,,2,1.3,,
207,DFZG00-0470,2,,2,1.6,,
208,DFQS00-0480,2,,2,1.0,,6.0
209,BMZG00-0020,2,,2,0.7,,
210,BMYY00-0030,2,,2,2.7,,
211,BMYY00-0121,2,,2,14.8,,
212,BMZY00-0130,2,,2,14.8,,
213,DFZY00-3090,2,,2,0.7,,
214,DFZY00-3100,2,,2,0.7,,
215,BMZY00-0300,2,"DFZY00-3090,DFZY00-3100",2,1.0,,
216,DFYY00-3110,2,,2,0.6,,
217,DFYY00-3120,2,,2,0.6,,
218,BMYY00-0311,2,"DFYY00-3110,DFYY00-3120",2,1.0,,
219,BMZY00-0400,2,,2,2.4,,
220,BMZY00-0410,2,,2,2.4,,
221,BMYY00-0420,2,,2,2.4,,
222,BMYY00-0430,2,,2,2.4,,
223,DMZY00-0760,2,,2,1.4,,
224,DMYY00-0770,2,,2,1.4,,
225,FMQJ00-2540,2,,2,2.9,,
226,AYQJ00-0130,2,,2,36.2,,
227,AYQJ00-0140,2,,2,18.1,,
228,A-5,1,"A-4,A-3",0,0.0,,
229,DFQJA3-0850,2,,2,0.9,,
230,DFQJA3-0860,2,,2,0.9,,
231,DFQJA3-0870,2,,2,0.9,,
232,DFQJA3-0880,2,,2,0.9,,
233,DFZYA4-1210,2,"DFQJA3-0970,DFQJA3-0850",2,4.1,,
234,DFZYA4-1220,2,"DFQJA3-0980,DFQJA3-0860",2,4.1,,
235,DFYYA4-1230,2,"DFQJA3-0990,DFQJA3-0870",2,4.1,,
236,DFYYA4-1240,2,"DFQJA3-1000,DFQJA3-0880",2,4.1,,
237,DFQJA3-0970,2,,2,0.9,,
238,DFQJA3-0980,2,,2,0.9,,
239,DFQJA3-0990,2,,2,0.9,,
240,DFQJA3-1000,2,,2,0.9,,
241,A-6,1,"A-4,A-3",0,0.0,,
242,AAQX00-0120,2,,1,1.7,,4.0
243,AAQS00-0130,2,,1,9.5,,6.0
244,AAQX00-0140,2,,2,8.7,,4.0
245,AFHS00-0010,2,,1,2.3,,
246,AFHS00-0020,2,,1,2.3,,
247,FFHS00-3530,2,,2,1.2,,
248,AKHD00-0080,2,,1,7.2,,
249,AKHD00-0090,2,,1,7.2,,
250,AKHS00-0100,2,,2,1.7,,
251,AKHS00-0110,2,,2,2.4,,
252,AKWC00-0120,2,,2,2.7,,4.0
253,AWHS00-0060,2,,1,2.3,,
254,ADHD00-0060,2,,1,3.7,,
255,ADHD00-0700,2,ABHS00-1610,1,3.3,,
256,ADHD00-0080,2,,1,3.6,,
257,AYQQ00-0100,2,,1,6.6,,2.0
258,AYZQ00-0110,2,,1,6.6,,
259,AYZQ00-0120,2,,1,6.6,,
260,ACWB00-0170,2,ACWB00-0175,2,2.6,,
261,ACWB00-0175,2,,1,0.75,,
262,ACWC00-0180,2,ACWB00-0170,1,1.65,,4.0
263,ACWC00-0190,2,,1,1.9,,4.0
264,ACWC00-0200,2,,1,1.9,,4.0
265,ABWC00-0120,2,,1,3.9,,4.0
266,ABWC00-0130,2,,1,3.8,,4.0
267,ABWC00-0140,2,,1,3.8,,4.0
268,ABWC00-0150,2,,1,3.8,,4.0
269,ABWC00-0160,2,,1,3.8,,4.0
270,ABWC00-0170,2,,1,3.8,,4.0
271,ABWC00-0180,2,,1,3.8,,4.0
272,ABWCB1-0100,2,,2,0.9,,4.0
273,ABWCB1-0110,2,,2,0.9,,4.0
274,ABWCB2-0190,2,ABWCB1-0100,2,3.8,,4.0
275,ABWCB2-0200,2,ABWCB1-0110,2,3.8,,4.0
276,ABWCB3-0210,2,ABWCB2-0190,2,0.9,,4.0
277,ABWCB3-0220,2,ABWCB2-0200,2,0.9,,4.0
278,ABHS00-1610,2,,2,3.8,,
279,AEHS00-0140,2,,1,3.4,,
280,AEHS00-0150,2,,1,3.4,,
281,DXHS00-0060,2,,2,1.2,,
282,ENQSA2-0150,2,,2,1.8,,6.0
283,ENQSA2-0140,2,,2,1.8,,6.0
284,ENQSA2-0130,2,,2,1.8,,6.0
285,ENQSA2-0120,2,,2,1.8,,6.0
286,ENQSA2-0110,2,,2,1.8,,6.0
287,ENQSA2-0100,2,,2,1.8,,6.0
288,ENHSA2-0160,2,,2,1.8,,
289,ARHS00-0150,2,,1,4.0,,
290,ARHS00-0160,2,,1,4.0,,
291,B,1,A,0,0.0,,
292,B-1,1,,0,0.0,,
293,DMZG00-1790,2,,2,1.0,,
294,DMYG00-2070,2,,2,2.1,,
295,DMYG00-2080,2,,2,1.2,,
296,DMYG00-1760,2,,2,1.0,,
297,BMZY00-0260,2,,2,2.3,,
298,BMZY00-0270,2,,2,2.3,,
299,BMYY00-0280,2,,2,2.3,,
300,BMYY00-0290,2,,2,2.3,,
301,BMZY00-0240,2,,2,1.8,,
302,BMYY00-0250,2,,2,1.8,,
303,B-2,1,B-1,0,0.0,,
304,CMYG00-0620,2,,2,9.9,,
305,CMQQ00-0630,2,,2,5.6,,2.0
306,DMZY00-0780,2,,2,14.7,,
307,DMZY00-0790,2,,2,14.7,,
308,DMYY00-0800,2,,2,14.7,,
309,DMYY00-0810,2,,2,14.7,,
310,B-3,1,B-2,0,0.0,,
311,DMZG00-1720,2,,2,26.2,,
312,DMYG00-1730,2,,2,26.2,,
313,DMYG00-1740,2,,2,5.7,,
314,DMYG00-1750,2,,2,4.9,,
315,FMQQ00-3170,2,,2,5.9,,2.0
316,FMQQ00-3180,2,,2,1.0,,2.0
317,B-4,1,,0,0.0,,
318,CAQJ00-0200,2,,2,1.0,,
319,BAHS00-0160,2,,2,1.3,,
320,BAQX00-0150,2,,2,1.2,,4.0
321,BAHS00-0170,2,,2,1.6,,
322,BAHS00-0180,2,,2,1.3,,
323,BAHS00-0190,2,,2,1.3,,
324,B-5,1,B-4,0,0.0,,
325,CAHS00-0320,2,,2,1.8,,
326,CAHS00-0330,2,,2,1.8,,
327,CAHS00-0340,2,,2,1.8,,
328,CAHS00-0350,2,,2,1.8,,
329,CAHS00-0370,2,,2,1.8,,
330,CAHS00-0380,2,,2,1.3,,
331,CAHS00-0390,2,,2,1.8,,
332,CAHX00-0410,2,,2,4.8,,4.0
333,CAWC00-0420,2,,2,2.8,,4.0
334,CAHS00-0360,2,,2,1.8,,
335,CAHS00-0400,2,,2,1.3,,
336,B-6,1,B-5,0,0.0,,
337,CAHS00-0640,2,,2,1.8,,
338,CAHS00-0650,2,,2,1.8,,
339,CAHS00-0660,2,,2,2.0,,
340,CAHX00-0670,2,,2,2.8,,4.0
341,CAHX00-0680,2,,2,4.8,,4.0
342,CAWC00-0690,2,,2,2.8,,4.0
343,B-7,1,,0,0.0,,
344,CKZY00-0210,2,,2,8.7,,
345,CKZY00-0220,2,,2,10.6,,
346,CKYY00-0230,2,,2,10.5,,
347,CKZQ00-0240,2,,2,9.4,,
348,CKWC00-1380,2,,1,15.1,,4.0
349,FKQJ00-0010,2,,2,17.0,,
350,B-8,1,B-7,0,0.0,,
351,CKWC00-1390,2,,2,9.7,,4.0
352,CKQS00-0250,2,,2,9.3,,6.0
353,CKQS00-0260,2,,2,10.9,,6.0
354,CKQX00-0270,2,,2,13.0,,4.0
355,CKHX00-0280,2,,2,16.2,,4.0
356,CKHX00-0290,2,,2,21.2,,4.0
357,CKHX00-0300,2,,2,26.5,,4.0
358,CKHX00-0310,2,,2,28.2,,4.0
359,CKHS00-0320,2,,2,37.2,,
360,CKZY00-0330,2,,2,6.9,,
361,CKZY00-0340,2,,2,7.8,,
362,CKYY00-0350,2,,2,7.8,,
363,CKZQ00-0360,2,,2,8.1,,
364,DKQS00-0740,2,CKQS00-0250,2,6.4,,6.0
365,DKWCE2-0720,2,CKQS00-0250,2,4.3,,4.0
366,DKZQF2-0670,2,CKQS00-0250,2,2.6,,
367,DKQXB2-0500,2,CKQS00-0250,2,4.9,,4.0
368,DKQS00-0450,2,CKQS00-0250,2,3.6,,6.0
369,DKQS00-0460,2,CKQS00-0250,2,5.4,,6.0
370,DKQS00-0470,2,CKQS00-0250,2,3.5,,6.0
371,DKQS00-1430,2,CKQS00-0250,2,2.6,,6.0
372,DKQS00-0430,2,CKQS00-0250,2,2.6,,6.0
373,DKQXA2-0380,2,CKQS00-0250,2,5.5,,4.0
374,B-9,1,,0,0.0,,
375,CWQJ00-1690,2,,2,2.9,,
376,CWQJ00-1700,2,,2,2.5,,
377,CWQJ00-1790,2,,2,2.1,,
378,CWQJ00-1800,2,,2,2.1,,
379,CWQJ00-1810,2,,2,2.0,,
380,CWQJ00-1820,2,,2,2.5,,
381,CWQJ00-1900,2,,2,2.0,,
382,CWQJ00-1910,2,,2,2.5,,
383,CWQJ00-1920,2,,2,2.4,,
384,B-10,1,B-9,0,0.0,,
385,CWHS00-2110,2,,2,6.4,,
386,CWHX00-2120,2,,2,6.4,,4.0
387,CWHS00-2130,2,,2,7.4,,
388,CWWC00-2140,2,,2,4.2,,4.0
389,CWWC00-2150,2,,2,3.8,,4.0
390,ABWB00-1790,2,,1,1.8,,
391,CWCP00-2160,2,ABWB00-1790,2,6.1,,4.0
392,CWQJ00-1710,2,,2,1.1,,
393,B-11,1,,0,0.0,,
394,CDQJ00-0400,2,,2,7.0,,
395,CDQJ00-0410,2,,2,7.0,,
396,CDQJ00-0420,2,,2,1.7,,
397,CDQJ00-0430,2,,2,1.7,,
398,CDHS00-0440,2,,2,2.0,,
399,CDHS00-0450,2,,2,2.0,,
400,B-12,1,B-11,0,0.0,,
401,CDHS00-0540,2,,2,3.6,,
402,CDHS00-0550,2,,2,3.6,,
403,CDHS00-0560,2,,2,4.0,,
404,CDHD00-0570,2,,2,4.2,,
405,CDWC00-0580,2,,2,3.6,,4.0
406,CDWC00-0590,2,,2,4.0,,4.0
407,CDWC00-0600,2,,2,2.6,,4.0
408,CDWC00-0610,2,,2,3.8,,4.0
409,CDHX00-0620,2,,2,4.2,,4.0
410,CDWC00-0630,2,,2,3.8,,4.0
411,CDHX00-0650,2,,2,4.0,,4.0
412,CDHX00-0660,2,,2,3.6,,4.0
413,CDHS00-0670,2,,2,6.8,,
414,CDHD00-0680,2,,2,3.6,,
415,CDHD00-0690,2,,2,3.6,,
416,CDWC00-0700,2,,2,3.6,,4.0
417,B-13,1,,0,0.0,,
418,ABYYC1-0230,2,,1,7.8,,
419,ABZYC1-0240,2,,1,7.8,,
420,ABYYC1-0250,2,,1,7.8,,
421,ABZYC1-0260,2,,1,7.8,,
422,ABYYD1-0270,2,,1,7.8,,
423,ABZYD1-0280,2,,1,7.8,,
424,ABYYD1-0290,2,,1,7.9,,
425,ABZYD1-0300,2,,1,7.9,,
426,ABYYC2-0430,2,,3,1.8,,
427,ABZYC2-0440,2,,2,1.8,,
428,ABYYC2-0450,2,,2,1.8,,
429,ABZYC2-0460,2,,1,1.8,,
430,ABYYE3-0470,2,,1,1.8,,
431,ABZYE3-0480,2,,2,1.8,,
432,ABYYE3-0490,2,,1,1.8,,
433,ABZYE3-0500,2,,1,1.8,,
434,ABCPG1-0950,2,,2,7.6,,
435,ABCPG2-0960,2,ABCPG1-0950,2,7.6,,
436,ABCPG2-0970,2,ABCPG1-0950,2,7.6,,
437,ABCPG3-0980,2,"ABCPG2-0960,ABCPG2-0970",2,7.6,,
438,ABCPG3-0990,2,ABCPG2-0960,2,4.1,,
439,ABCPG3-1000,2,ABCPG2-0970,2,4.1,,
440,ABCPG4-1010,2,"ABCPG3-0990,ABCPG3-1000",2,4.1,,
441,ABCPH1-1020,2,,2,1.8,,
442,ABCPH1-1030,2,,2,1.8,,
443,ABCPH2-1040,2,ABCPH1-1020,2,1.8,,
444,ABCPH2-1050,2,ABCPH1-1030,2,1.8,,
445,ABCPH3-1060,2,ABCPH1-1020,2,0.9,,
446,ABCPH3-1070,2,ABCPH1-1030,2,0.9,,
447,ABCPH4-1081,2,ABCPH2-1040,2,3.8,,
448,ABCPH4-1090,2,ABCPH2-1050,2,3.8,,
449,ABCPH4-1100,2,ABCPH3-1060,2,3.8,,
450,ABCPH4-1110,2,ABCPH3-1070,2,3.8,,
451,ABCPH5-1120,2,"ABCPH4-1081,ABCPH4-1100",2,1.8,,
452,ABCPH5-1130,2,"ABCPH4-1090,ABCPH4-1100",2,1.8,,
453,ABCPH5-1140,2,"ABCPH4-1081,ABCPH4-1100",2,3.8,,
454,ABCPH5-1150,2,"ABCPH4-1090,ABCPH4-1100",2,3.8,,
455,ABCPH5-1160,2,ABCPH5-1120,2,1.8,,
456,ABCPH5-1170,2,ABCPH5-1130,2,1.8,,
457,ABYYC3-0510,2,,2,3.8,,
458,ABZYC3-0520,2,,2,3.8,,
459,ABYYC3-0530,2,,2,3.8,,
460,ABZYC3-0540,2,,2,3.8,,
461,ABYYE4-0550,2,,2,3.8,,
462,ABZYE4-0560,2,,2,3.8,,
463,ABYYE4-0570,2,,2,3.8,,
464,ABZYE4-0580,2,,2,3.8,,
465,ABYYC4-0590,2,,2,1.8,,
466,ABZYC4-0600,2,,2,1.8,,
467,ABYYC4-0610,2,,2,1.8,,
468,ABZYC4-0620,2,,2,1.8,,
469,ABYYC5-0630,2,,2,3.8,,
470,ABZYC5-0640,2,,2,3.8,,
471,ABYYC5-0650,2,,2,1.8,,
472,ABZYC5-0660,2,,2,1.8,,
473,ABYYE5-0670,2,,2,3.8,,
474,ABZYE5-0680,2,,2,3.8,,
475,ABYYE5-0690,2,,2,1.8,,
476,ABZYE5-0700,2,,2,1.8,,
477,B-14,1,,0,0.0,,
478,BQQJ00-0180,2,,2,3.2,,2.0
479,BQQXA1-0190,2,,2,2.0,,4.0
480,BQQSA1-0210,2,,2,1.7,,6.0
481,BQQXA2-0240,2,,2,3.15,,4.0
482,BQZGB1-0250,2,,2,2.6,,
483,BQZGB1-0260,2,BQZGB1-0250,2,2.7,,
484,BQWCD1-0290,2,,2,1.7,,4.0
485,B-15,1,,0,0.0,,
486,BEQX00-0180,2,,2,8.9,,4.0
487,BEQX00-0190,2,,2,3.3,,4.0
488,BEQXF2-0200,2,,2,1.1,,4.0
489,BEHX00-0210,2,,2,5.2,,4.0
490,BEHS00-0220,2,,2,3.7,,
491,B-16,1,,0,0.0,,
492,DEQJ00-0340,2,,2,1.7,,
493,DEQJ00-0350,2,,2,1.7,,
494,CEQX00-0380,2,,2,4.1,,4.0
495,CEQX00-0390,2,,2,2.8,,4.0
496,CEQS00-0391,2,,2,1.1,,6.0
497,CEQS00-0392,2,,2,1.0,,6.0
498,CEQS00-0393,2,,2,0.8,,6.0
499,CEQX00-0400,2,,2,2.9,,4.0
500,CEHS00-0410,2,,2,2.8,,
501,CEHS00-0420,2,,2,2.5,,
502,CEHS00-0440,2,,2,3.1,,
503,CEHS00-0450,2,,2,1.7,,
504,CEWC00-0460,2,,2,1.9,,4.0
505,CEQJE1-0470,2,,2,1.0,,
506,CEZY00-0500,2,,2,2.5,,
507,CEYE00-0510,2,,2,2.5,,
508,CEQJ00-0525,2,,1,1.3,,
509,CEZQ00-0530,2,,2,2.5,,
510,CEQJ00-0540,2,,2,1.4,,
511,CEQJ00-0550,2,,2,0.9,,
512,CEHX00-0560,2,,2,0.5,,4.0
513,CEZY00-0570,2,,2,1.9,,
514,CEYY00-0580,2,,2,1.9,,
515,CEHSE1-0590,2,,2,1.9,,
516,CEZGE1-0600,2,,2,2.4,,
517,B-17,1,B-16,0,0.0,,
518,CEQS00-0610,2,,2,3.0,,6.0
519,CEQS00-0620,2,,2,2.4,,6.0
520,ABQS00-2130,2,,2,1.8,,6.0
521,CEQS00-0630,2,ABQS00-2130,2,1.1,,6.0
522,CEQX00-0640,2,,2,4.1,,4.0
523,CEQX00-0650,2,,2,2.8,,4.0
524,CEHX00-0660,2,,2,2.1,,4.0
525,CEHS00-0670,2,,2,2.4,,
526,CEHS00-0680,2,,2,1.9,,
527,CEHS00-0690,2,,2,1.4,,
528,CEHS00-0700,2,,2,2.5,,
529,CEWC00-0710,2,,2,2.0,,4.0
530,CEQJ00-0720,2,,2,1.0,,
531,CEQJ00-0730,2,,2,1.0,,
532,CEHX00-0740,2,,2,0.7,,4.0
533,CEHS00-0750,2,,2,2.1,,
534,CEZG00-0760,2,,2,2.6,,
535,CEZQ00-0770,2,,2,2.6,,
536,CEWB00-0780,2,,2,1.9,,
537,CEZY00-0790,2,,2,1.8,,
538,CEYY00-0800,2,,2,1.8,,
539,CEZY00-0810,2,,2,2.1,,
540,CEYY00-0820,2,,2,2.1,,
541,CEZY00-0830,2,,2,1.4,,
542,CEYY00-0840,2,,2,1.4,,
543,B-18,1,,0,0.0,,
544,CXQS00-0250,2,,2,29.0,,6.0
545,CXQS00-0260,2,,2,29.0,,6.0
546,CXQX00-0270,2,,2,29.0,,4.0
547,CXHD00-0280,2,,2,29.0,,
548,CXHS00-0290,2,,2,29.0,,
549,CXHX00-0300,2,,2,29.0,,4.0
550,CXHD00-0310,2,,2,29.0,,
551,CXHS00-0320,2,,2,29.0,,
552,CXHX00-0330,2,,2,29.0,,4.0
553,CXWC00-0340,2,,2,5.1,,4.0
554,B-19,1,B-18,0,0.0,,
555,CXHS00-0240,2,,2,8.9,,
556,CXQS00-0350,2,,2,17.2,,6.0
557,CXQS00-0360,2,,2,17.2,,6.0
558,CXQX00-0370,2,,2,42.5,,4.0
559,CXHD00-0380,2,,2,42.5,,
560,CXHS00-0390,2,,2,42.5,,
561,CXHX00-0400,2,,2,42.5,,4.0
562,CXHD00-0410,2,,2,42.5,,
563,CXHS00-0420,2,,2,42.5,,
564,CXHX00-0430,2,,2,42.5,,4.0
565,CXWC00-0440,2,,2,6.7,,4.0
566,CXQJ00-0450,2,,2,30.0,,
567,CXQJA2-1770,2,,2,12.7,,
568,CXQJA2-1780,2,,2,12.7,,
569,CXQJA2-1790,2,,2,12.7,,
570,CXQJA2-1800,2,,2,12.7,,
571,CXQJA2-1810,2,,2,12.7,,
572,B-20,1,,0,0.0,,
